,0
국우동 노블리비아,https://drive.google.com/uc?id=18ek6x3S34h4kC1UN87ewLqpEWBJdYJX5
무태조야동 꽃다방,https://drive.google.com/uc?id=1CvD6yEUIR8WTRZgmQXRoe41a4uIZ-O8b
무태조야동 카페리미,https://drive.google.com/uc?id=1oR4inSPyGsnaNCyLNiC4O5-0wi4aaWYX
무태조야동 팔공티 동변점,https://drive.google.com/uc?id=1IrdUVh89ZpbO6GQICU_1j5SsPeSvCJ1h
무태조야동 에이엣디,https://drive.google.com/uc?id=1rTn0-yqMKQJIzPx_pIJzZTomGrOthTWg
산격1동 투썸플레이스 북대구IC주유소DT점,https://drive.google.com/uc?id=1qSLAMBrlfDuCLEiKEfN2AWmKIRqBDZYK
산격1동 달보드레,https://drive.google.com/uc?id=1utBcVIkSic6jMmYVeTAPYVnlimLnT7z9
산격1동 달리는커피 대구산격1호점,https://drive.google.com/uc?id=1uNj_RLngZn7QCviKou2dA1QTceOdA9D9
산격1동 이디야커피 대구산격동점,https://drive.google.com/uc?id=1PU_QsViSlg88lYckoAaXjs8pTTVGWT3k
산격2동 마시그래이 산격대우점,https://drive.google.com/uc?id=1BMin_Ae4J6Dlg5ke5R8Se4rK4ZTwbBZZ
산격2동 위치커피 산격점,https://drive.google.com/uc?id=1CpyflDqBqeP_SAa9Cu-9Y3c-7PJaA-l2
산격2동 커피에반하다 대구산격점,https://drive.google.com/uc?id=1FTc-i6uTvOKdkpzgp_PMxihu200VixFQ
산격2동 하삼동커피 대구산격점,https://drive.google.com/uc?id=1F7HrMkUsCEGs0U3eRfcWyXUDikKs3E8K
복현1동 몬스터커피 복현점,https://drive.google.com/uc?id=1fyHHCHFIdDCwIaudEcOvyIQl4BzkO2ow
복현1동 디저트39 복현아이파크점,https://drive.google.com/uc?id=19htqNoezz5T7-G98MUXXtqDzg9ZCGPTj
복현1동 메가MGC커피 대구복현아이파크점,https://drive.google.com/uc?id=1JGtUG7bxUcY7U8t62CuTbzRYtfdo3rcO
복현1동 팬카페,https://drive.google.com/uc?id=1MFfCCSA165hqNuNMy5I1FCdomxotTUJp
복현2동 바라보다커피,https://drive.google.com/uc?id=1ODlsPpuRSbgSMs9nEPhfmtgDzf02ObvY
복현2동 레몬,https://drive.google.com/uc?id=1F6c-kLxvADnUp7xejNamjJf-tcdU9Tff
복현2동 수야모커피,https://drive.google.com/uc?id=1_Y_mgRyd_JihEkA_wtpmJgEraXLmBJqV
복현1동 해리슨커피숍,https://drive.google.com/uc?id=14RiO6xL99Sn9QL00OtRomU5EWDr-i_X3
복현1동 빽다방 대구복현네거리점,https://drive.google.com/uc?id=1hhHxWGri1zdMx_qzk0v3qY-E6b1Wa8Bm
복현1동 공차 대구복현점,https://drive.google.com/uc?id=1DSA6rBpMXkvfawA6dZLaUZ1ysvwsXeHJ
신암5동 올리버브라운 대구복현점,https://drive.google.com/uc?id=11kX3wqJUZBxpzycCp3-PVESUGJpU7N68
산격1동 플랜어트립,https://drive.google.com/uc?id=1BzBey3GsIiuOu4kcDDHsiUMeK2Gg-8_2
산격2동 읍천리382 대구경북대점,https://drive.google.com/uc?id=1U36kny8L77mKvW7BvRKbDrhIUftr6g-e
산격1동 촌실빵실살롱드테,https://drive.google.com/uc?id=1Cv81KO4I9ofSDDAn2KDPsFzw4bX40jQW
복현2동 프라이스커피,https://drive.google.com/uc?id=1zRc2B2mNrFrjPk0OWeKl_oXPqIChUS6s
신암5동 핸즈커피 복현점,https://drive.google.com/uc?id=1QRswIKplUF-gtI5qcMcuuAgJcmDnpt-B
복현2동 마시그래이 복현푸르지오점,https://drive.google.com/uc?id=1d2PekL5HNqqakhU07fGXEYtBhCw_DQdD
동천동 더리터 칠곡메가박스점,https://drive.google.com/uc?id=1FOeHgwRSeX6THyJz_wmRgGnTe_jD9QwZ
국우동 CoffeeNol,https://drive.google.com/uc?id=1Kqf2yeJuUXCoVjp2yig9OjMrFt8zuwmc
관음동 써드스페이스 커피,https://drive.google.com/uc?id=1etoO5ZjCOI2IVGakMabJkASHF4urEsx1
관음동 투썸플레이스 대구칠곡3지구점,https://drive.google.com/uc?id=1ch-SqxSvJ4K-AmhQ9XsCXTB5kPqenviK
읍내동 카페조안나 칠곡점,https://drive.google.com/uc?id=1TGuc_D_MJK3OvS7md9_gGodUk0VFdiB3
동천동 로투스,https://drive.google.com/uc?id=1zt4ePaOAZUIs3hJfE1jtLLx5yrnrBamC
관음동 청솔로9 칠곡동천점,https://drive.google.com/uc?id=1lFmRQhFnbhgIosZ0VCnL8rxPLcXRGf1r
읍내동 동네커피 칠곡점,https://drive.google.com/uc?id=1rsNEdv1tij-PxrXjc4FCPHHQWUuYI2TY
구암동 그카페,https://drive.google.com/uc?id=1e4yW9GisszyHjX6U0Ef8DAXuZ_JRJKSm
구암동 정스커피,https://drive.google.com/uc?id=1YDE5q0qmrAFD45jn5dOYoaIPq6FdhvyJ
구암동 카페0937,https://drive.google.com/uc?id=1BrrSyX-7kt9PoH4mP-KvfL3UEKK5l_N8
구암동 투포인트,https://drive.google.com/uc?id=1yy8YJgYYQ9mJAtWUtb6ld6mui6MpatMO
구암동 디어라마,https://drive.google.com/uc?id=1KvJARkJ_ZiRfKgH7HWVFNAp3gOrQvHrx
동천동 마실커피 칠곡점,https://drive.google.com/uc?id=1ugQfV3jEGbZjd398A3G6ni5ggaCGWuZ2
동천동 커피베이 대구동천점,https://drive.google.com/uc?id=1wyy4JJI1xB7XqtUgIrhYSr9hrekuY69b
동천동 몬스터커피 칠곡3지구점,https://drive.google.com/uc?id=1_JyutWHXt7fb0p0CDOToFsgDhzkW7lEX
동천동 미유버터,https://drive.google.com/uc?id=17QOBFIGcvX9ybg66qH1oE6r4ONthNhWz
관음동 카페달달 칠곡점,https://drive.google.com/uc?id=1YITEG2QjLidrmrN2Z2ulxNcLP8-F2IIh
관음동 감성커피 대구팔거역점,https://drive.google.com/uc?id=1PqjsY8ij-wElTkcU8qL5I7s-w0B70jIn
관음동 플랜 칠곡점,https://drive.google.com/uc?id=1KK6iaqjHLfEfnZgUbMRFnQ0k_ciVR4Cs
관음동 제로디스턴스,https://drive.google.com/uc?id=1GivXCuQnDg0NS8dMYy7N82vFDCaDJ9wq
관음동 투데이로스팅커피 동천점,https://drive.google.com/uc?id=1K8cg552rIRPyYz-HrW7dr1xK04cW_6aK
구암동 아마스빈 대구칠곡점,https://drive.google.com/uc?id=12O3KDhibaZTfU2XaCocq4DkdRCw_SaCV
무태조야동 빽다방 대구연경점,https://drive.google.com/uc?id=1S7t4TY8Nkvmbx-nMJ0SDLEkklECnHKDi
태전2동 윤슬다,https://drive.google.com/uc?id=1FTG2u2IWbgJTBuaRDt2Whj-EU4YCB020
관문동 쿠잉,https://drive.google.com/uc?id=1AHLZjNJf-AZVPa1vW3viLOllvHVBcFF2
관문동 나의 계절 봄,https://drive.google.com/uc?id=1niXnoRIGoaNplr09KvfhfnI6NZYc6fWU
태전2동 빌리브라운 태전하늘점,https://drive.google.com/uc?id=1a8rVj0BQe1b0CoyDqIgdfMpf0RXlOuxo
관문동 커피스타972,https://drive.google.com/uc?id=1nAFvJsFeyxUMxoVq4WJkh2sVpz4EmiaF
관문동 시에로,https://drive.google.com/uc?id=1U-eNVb84JFyox6H2BRagpUmw6QdlsRhT
검단동 퍼즈X멜트베이커리,https://drive.google.com/uc?id=13X1wN6vJITx1-gOFnQHXGXg3tTZN4j9d
복현2동 더드림커피 대구복현아너스점,https://drive.google.com/uc?id=12B44krGx-tZr1vBaA9z2fIwbtA7ejunf
복현2동 까페다움 복현점,https://drive.google.com/uc?id=1DSgpm1yBv_awrKJX_ClWeuyTkcwX3raO
복현2동 카페홀트,https://drive.google.com/uc?id=17iFFt4VTLsKbIYSPU0DPyQH7ZUXxOPN0
복현2동 팔공티 영진전문대점,https://drive.google.com/uc?id=127EXs7SirmsdXfAONSFGDakf6txdhone
신암5동 트리굿커피 영진전문대점,https://drive.google.com/uc?id=1rqEu67ylliDHi8WBQlk1DVu6A2Tx_ITJ
검단동 영진도서관카페,https://drive.google.com/uc?id=1mIXckAGMYMDa0IKqZAdS2svZ7SjaBbRo
복현1동 베이크미요,https://drive.google.com/uc?id=15LDgGyTQnWUgLLp_6fzMazZkN8jnJZZA
복현2동 라라카롱,https://drive.google.com/uc?id=1SBkn_3Y71cx-cwAA0kLWjHhMvg8oID_i
복현2동 루머팡 복현점,https://drive.google.com/uc?id=1EZRiLWbKdbskoutiSL6sRJJg7lSaY32h
복현2동 위치커피 대구복현행복점,https://drive.google.com/uc?id=1P9AoI3j95zSCCGgtHzYsgRBhNThZ2_ML
지저동 스테이블모먼트 반석점,https://drive.google.com/uc?id=1h6UiDpv8npC8mxl0QVGMg_-m5MU84_8C
산격1동 설렘 경북대점,https://drive.google.com/uc?id=1Q82Q9UdNtHGsJx77zeL0KrE9wPR8mYJj
산격1동 청솔로9 경북대점,https://drive.google.com/uc?id=1IQYLJKiYXaIKhLXmKszumiVVGHQ2aL4b
산격4동 디저트39 대구경북대점,https://drive.google.com/uc?id=1jvaskPIEaw4uRdxhYw-Xqkflk63DJzgH
산격3동 헬리빈커피 경대북문점,https://drive.google.com/uc?id=1ZiLNTYpnwXZSnkJs_D6IbfXTpUZGJFdl
산격4동 팔공티 경북대북문점,https://drive.google.com/uc?id=1oibyXPCFAc1BpplqkM2nQ39C42ukCJJn
산격4동 어썸주스,https://drive.google.com/uc?id=1mpgptt7gTPerMhQ6bXJV5BNCe6zgyMIL
무태조야동 더벤티 대구동서변점,https://drive.google.com/uc?id=1ENOJs6hOH-geGAHt3khtRPqFNBV8EKQE
무태조야동 링넛카페,https://drive.google.com/uc?id=17lB_XJfrag3KG_bTTlpyU7hIVDhc0rh2
침산1동 할리스 대구침산점,https://drive.google.com/uc?id=1XtCUabRnJxnIQqmYwVatoP5bg5RlLeq9
침산2동 그란디스,https://drive.google.com/uc?id=1XwdobYCaQha0ccPkznP-S42aRomjozqI
침산3동 도너츠윤 대구직영점,https://drive.google.com/uc?id=1aruXzk17kqb2wpwBzkvkCygmcKXMB95Z
침산2동 티앤오,https://drive.google.com/uc?id=1ur49pQiGQk3jxEhnC6kwESHbht5jgbxt
침산1동 설래당,https://drive.google.com/uc?id=1lxQPUIg9SskQvTDWeIS7WHQR-r3RQMaS
산격1동 소응접실,https://drive.google.com/uc?id=1VOPLwMlqKQM7rVc2qbFjOEUH0wt1vX5I
침산1동 레스트온선데이,https://drive.google.com/uc?id=1ecxlt3A4anDlMWQNZuCoEEnzA7DYlvzf
신암2동 카페봄봄 대현점,https://drive.google.com/uc?id=1ta76RkCTHWdNjgWw-ktDWFGrQglSZ1gl
신암2동 이디야커피 대구신암로점,https://drive.google.com/uc?id=1KPKi3mLIZg0HhubXSkJTy6Ia23Z6X1_-
신암2동 머머커피,https://drive.google.com/uc?id=16BcJ0v1ymjjIHL-Tdk7UYLEKCkESbg-8
칠성동 카페엘림,https://drive.google.com/uc?id=1U3ERghp93lpYw1cpoJox88Gkzh3ORG3J
무태조야동 요거프레소 대구연경점,https://drive.google.com/uc?id=11M4EgfBag2Eh6oiSfGZapYTB-pyPXPGn
무태조야동 더리터 연경지구점,https://drive.google.com/uc?id=1SWZGO9ocNkbUR84TTWD861LXG9KEI8Ui
무태조야동 카페봄봄 연경점,https://drive.google.com/uc?id=1_JLy0K0fb4qmUq4vdm-uBnBWCrbjAh2k
무태조야동 탑리터 연경점,https://drive.google.com/uc?id=1CTxpq-o_bNHUPUcBEIt9_6EwLJ-JmLTc
무태조야동 위트커피 연경점,https://drive.google.com/uc?id=1siSFQaB-XsZUlrka710mIQG0651jdwDm
무태조야동 수에르떼,https://drive.google.com/uc?id=1EiEydro5u0NFGtHqyNUEobXXz9XuvVnV
무태조야동 하삼동커피 연경중앙점,https://drive.google.com/uc?id=1izvFI8cbxY0f-AksrVI1gqJnhowCtD5C
무태조야동 만랩커피 연경지구점,https://drive.google.com/uc?id=1behSaplDOzqwqnhAcaywT_JRxcQDYIST
산격4동 로이노엘,https://drive.google.com/uc?id=1kAyo6oq-pgSkiiqSHro37D4OqxhqYR72
산격1동 마이온룸,https://drive.google.com/uc?id=1sDAAWDfD4L0sRj5ueJl3filFC2xkvYAr
산격1동 언더더트리,https://drive.google.com/uc?id=1Nsw0msFnMi7BJ90CYFIV1A76c9BdFHK8
침산2동 커피아나,https://drive.google.com/uc?id=1FuYx4r_if6F222I6wYH8dSnxcnTUdT4_
태전1동 공차 대구보건대점,https://drive.google.com/uc?id=1EiSOmll4Be7ooBisbzoyJR_rXWVsOyD1
태전1동 몬스터커피 보건대점,https://drive.google.com/uc?id=1fsk4a74FMYZQ20Kp3MMKrAcZ_Zh1XVje
태전1동 베스트프레즐 대구칠곡직영점,https://drive.google.com/uc?id=1cEi-b4DR8mC84Wwg_3KoKn2uaQEwlZLK
침산1동 투썸플레이스 대구원대오거리점,https://drive.google.com/uc?id=1kdpb3iSy8pqET9mOiTyP-2B17BKklFKk
고성동 피쉬마운트커피 침산점,https://drive.google.com/uc?id=1kkvDS401j0HXON2kFiwbCJSdKbnByrnx
고성동 로비아네,https://drive.google.com/uc?id=1B17MZZsC2y57a3FlPPrA0Hn1cWTEBPLf
칠성동 청솔로9 침산점,https://drive.google.com/uc?id=1GZQeKCqf5g_o8BXfmOVNg55au81rvbcv
침산1동 카페봄봄 북구청점,https://drive.google.com/uc?id=1wXD84tGJpxYqExNvlHJnhoKJ5ORSg1yB
고성동 파스쿠찌 대구침산점,https://drive.google.com/uc?id=19owBPklbHValbyI3RXolnlfz4uUtztGH
칠성동 레프트뱅크 화인탑점,https://drive.google.com/uc?id=1OyEpv_QS4H02rSxrRFKjRpQiaxt1X-mM
침산3동 엔제리너스 대구침산점,https://drive.google.com/uc?id=1fQ6VQyUsU2nYRYMA7DVhPK7ZaSade3OI
고성동 설빙 대구침산점,https://drive.google.com/uc?id=13EzoX9KgRfBBEPIfd_drg8e58KakBVXZ
침산1동 투썸플레이스 대구침산점,https://drive.google.com/uc?id=1a_ZkPdr0kIf5piL_2uo4qLxmAgkNX8Np
침산1동 마시그래이 침산점,https://drive.google.com/uc?id=1raUMtGW7k9xmXJTS9ar10FMOGhPSnOpe
노원동 크럼키,https://drive.google.com/uc?id=1hUwGCjOpe_6E4FdlN3d16GvQ_w-RWgrT
침산1동 테리커피로스터스,https://drive.google.com/uc?id=1kMDiN0zqw2QbTufB_T5D2FWmryrmGV4A
노원동 헬로우,https://drive.google.com/uc?id=1-pjWKAyD1uoYQRnb7SM0zQ6mXU_XOj9Q
침산1동 제이커피 침산점,https://drive.google.com/uc?id=17CZ8qMrmozGbULLWVrIL19bUF3fBjC9j
침산1동 투썸플레이스 대구고성3가점,https://drive.google.com/uc?id=1NASNHnBrUyCQ0U0Dz3eQfCoAYHCLg14w
침산1동 코헨커피,https://drive.google.com/uc?id=1RPiZVw17Bbyvq_tRtd4DsTY_SfgkF-U_
고성동 감프커피,https://drive.google.com/uc?id=1oZJ_fkWZmyI6K97ly-ydPUU0ZSHN0FL0
원대동 발루토커피,https://drive.google.com/uc?id=1JqthgV1ihiIAc0TObdsRxXvJHoU3v6v8
산격2동 올리브카페,https://drive.google.com/uc?id=1AR6MUMm3jVxpslS7FgocyVEVrD68FAoL
산격2동 위트커피,https://drive.google.com/uc?id=1GlpVKq0lHam4_blxy_KbtCr0hCR13d8o
산격1동 이디야커피 대구텍스빌점,https://drive.google.com/uc?id=1aJgXhjC2sHHR1vDn4iv63rKy0bMyyJ2w
산격2동 카페인(IN),https://drive.google.com/uc?id=1aT79X39lg9cQEcbU-mDHB5qUjdoZ-2O6
검단동 투썸플레이스 대구엑스코점,https://drive.google.com/uc?id=1ibJc7v2kZHtR2RGEObWbyclPZ9P4PStL
국우동 카페히스토리스탠드,https://drive.google.com/uc?id=1SlUfF5utl1ty9xgCEzmYmhafvA0NKNw_
침산2동 메가MGC커피 대구칠성동점,https://drive.google.com/uc?id=1hDLZVjLKzWq3u1usBKTE1FuMQ2AxJfY3
칠성동 빽다방 대구칠성하늘채점,https://drive.google.com/uc?id=19gKo_pJoSby3OvtR-W-WlU2qVcd4lSTM
침산2동 워크업커피,https://drive.google.com/uc?id=1kch4vhzEjH5IUybNKSqNgtjXpdjjEKOk
침산2동 플레브,https://drive.google.com/uc?id=1M3u5iFwWeflbNYKNSKokunICnQy5zqUg
칠성동 하이다과점,https://drive.google.com/uc?id=1bNpA1TDsC5KKR3GdhtwhtFm6pV6QaTSw
침산2동 더드림커피 대구침산1호점,https://drive.google.com/uc?id=1kTOlvbRHJbGxmGb3dE5-3yD6P6Geb4b8
관문동 아이아이아이커피,https://drive.google.com/uc?id=1HO16dfIJ6Ae0FXX7h_oFgMXtvN-wef_p
관문동 파스쿠찌 대구칠곡태전DT점,https://drive.google.com/uc?id=1zGeNqDtNqpFEE1ax2-ispILImI3KoeLw
태전2동 마이우디,https://drive.google.com/uc?id=1imgqTuxFD8M-OS-T8VjtRMuBd_bv0BfN
태전1동 아마스빈 대구보건대점,https://drive.google.com/uc?id=1FtzGiDeysWVXFps3TgrRx84NmjEVx7XQ
태전1동 카페봄봄 보건대점,https://drive.google.com/uc?id=17oNn8n5WZ1N4ffw_ydcRNS7sjk3Z-7_m
태전2동 레프트뱅크,https://drive.google.com/uc?id=1ajHsKrEfs4COzgHIEVxevqFrBCc_qxEc
태전2동 조이커피,https://drive.google.com/uc?id=1RDj1uKUbRX08S_G4R8C-YMgE-yg5Q6SZ
읍내동 할로커피,https://drive.google.com/uc?id=1A3F-EZeSqoyCUo36oap15QRWjez2Fgdn
읍내동 카페별자리,https://drive.google.com/uc?id=1486NwjX-V5UIOSK0380IPUgSFB1953wG
관음동 카페봄봄 칠곡 읍내점,https://drive.google.com/uc?id=1rx_M-b2BiAkUH5OISPv7v6vo_qvOSx_t
관음동 요거트아이스크림의정석 대구칠곡점,https://drive.google.com/uc?id=175iaUlcqx9kEKSwOv-zkKHYR2NZyZoYO
관음동 춘이네커피살롱,https://drive.google.com/uc?id=1foVo_vCE6RCpggrF2ePUMUPmmFLkfXTZ
읍내동 레나,https://drive.google.com/uc?id=1xQ_oX0JG2t8A-EsUHQeTz-GQtK3fYKS2
관음동 그라노데커피,https://drive.google.com/uc?id=16pEpwd-HoeQDVTMxOh6iuaSybKs2ZL9s
관음동 빽다방 대구칠곡점,https://drive.google.com/uc?id=1bhuyxuSx8U9c9wrcun64XY0CAnkEOQRj
관음동 요거트월드 대구칠곡점,https://drive.google.com/uc?id=15NLcWofNqpAbPPsNzyP_tARVJTJPt8lI
관음동 히어앤나우,https://drive.google.com/uc?id=1tfNH2fqxZ14oQjtSjdfh9A8XRC-_3N-e
읍내동 달리는커피 대구읍내점,https://drive.google.com/uc?id=1zU5xcsyKx6Y-4Oyc8D8O3tQAJ17gbLWa
관음동 카페봄봄 강북프라임점,https://drive.google.com/uc?id=1HINe8uRO0dsdtltlQs3yMvTIEGDZM-Kb
관음동 탐앤탐스 대구강북마루점,https://drive.google.com/uc?id=1A0x7Jx8WYUMJIHEQ2nHIcB_GhHzuojAQ
읍내동 카페씨씨,https://drive.google.com/uc?id=1GKf82SW_91Gbg2Z0zeakq9I3LmKjZ42t
읍내동 카페트아르,https://drive.google.com/uc?id=1ywEobO1jZnF-eKHE5h22aeKAK3tk8Tee
태전2동 커피프렌즈(COFFEEFRIENDS),https://drive.google.com/uc?id=1k1Fs2DkPAtMvs91BNwesMTFqs0_aOon-
관문동 청춘다방,https://drive.google.com/uc?id=18dkpacOTfZrIJwmmfrxjnIUhClzzwsWt
관문동 바루베이크샵,https://drive.google.com/uc?id=1hnEr2EHX6axNJ62c1lHOGpiblQrOlijK
태전2동 카페얼바인,https://drive.google.com/uc?id=1lRRExrcJ7UnJfhU91L0KdnOCxiVTzcWM
태전1동 데이세븐,https://drive.google.com/uc?id=1bD5Kpd-Ez-O2mIqp8gdqMijG2YdmuYTU
태전1동 메르시일공사,https://drive.google.com/uc?id=1q1rIsWuRcM70nyZjUd93ji4ZY9OUtEm0
태전1동 메가MGC커피 대구보건대점,https://drive.google.com/uc?id=1v99MXjAqeJmJEuDczP4xSVDJWSlhRVqz
태전1동 카페코지(cafe kosie),https://drive.google.com/uc?id=1zAOdBTyQYE-mVwgrqyYbBG63nGMB-37Y
태전1동 천씨씨커피 대구보건대점,https://drive.google.com/uc?id=1em4_nv5DD7ZTsl3ZCjub6EFOEhJgBPRx
태전1동 푸키쿠키,https://drive.google.com/uc?id=1o4QCQFDNKtLiD3zpi7WJR50TzuPXzejU
태전1동 르샤흠,https://drive.google.com/uc?id=1UuswGaUU7zKPyJozSDZ5COv3zxvj5dpM
태전1동 헬로파이,https://drive.google.com/uc?id=1HnryrKqUXbKTvz-6BvmmQ6d-8aazEZ1k
태전1동 크로플덕오리아가씨 칠곡점,https://drive.google.com/uc?id=1K1wmO6Vwv2HP88zf7199tExG7XLZ0x6e
관음동 소지숍,https://drive.google.com/uc?id=1s-Y64mQpcD7itSg4a62SUCGlAcersHSO
칠성동 반달커피 대구칠성침산점,https://drive.google.com/uc?id=1eYOhXuZg2btifB8pwSnRGDn-YuTuHnDi
칠성동 바로닐,https://drive.google.com/uc?id=11ac8dYJzvqFTSWEediT09VmdKtcrnr3N
칠성동 루아커피,https://drive.google.com/uc?id=1pxhQhYYAbBwzVAS9BpixitMYx6ebP1B4
칠성동 마시그래이 칠성시장점,https://drive.google.com/uc?id=11Wklv-MiHkP2bepyVr19BMkuS0q9oosV
칠성동 레스트커피룸,https://drive.google.com/uc?id=1B0BafVm7sllxWfwqfB2n_2-4Y9xDda1r
고성동 더하당,https://drive.google.com/uc?id=1877z4DoTJYda7kQiowYXV3Xe3en04iVW
칠성동 도와커피,https://drive.google.com/uc?id=1IyL5rXq5aLavq371cTMrTiUi9xEF-VQP
칠성동 커피콩블랙빈,https://drive.google.com/uc?id=1JXQBQzYoWm3BNjngqhJELebLWHJ77Fk0
칠성동 북두칠성,https://drive.google.com/uc?id=1fAf5JpAhU8AjgEwSrzBk5V0OW0vLfhLQ
원대동 세컨바닐라,https://drive.google.com/uc?id=10nCWTxP2cmq57mWKuBasfd6IPLKjeMSR
침산1동 별들의다방 대구침산점,https://drive.google.com/uc?id=1Cwwc7JOFdnxGRZ0yDjKhU55lBFmmZ6WK
침산3동 할리스 대구침산네거리점,https://drive.google.com/uc?id=1_1MNK-8yRSkeKSFb7WHX2QKpJRyxOKaJ
침산3동 하삼동커피 대구침산점,https://drive.google.com/uc?id=1ED99ETjUw74ecUojKSp_zQUM_gMZWZNQ
침산1동 더리터 대구침산점,https://drive.google.com/uc?id=1wDwRciJcosR55lSBRRf1uabhzoPcBe-k
침산2동 카페애하,https://drive.google.com/uc?id=11ko1QQ4tv0WFxUD0hbRJtTUXHNFYvBB7
원대동 신신카페,https://drive.google.com/uc?id=1jtPFu530TuzhA29M6zzEiu1P7QN4RcTK
침산2동 더벤티 침산오페라점,https://drive.google.com/uc?id=16jnjmNT4S2t2VU6CSqmh0v3TFpAQyf57
침산3동 매스커피 침산네거리점,https://drive.google.com/uc?id=1x-Q5ca0beufxOQyBu7wJfINgipXBsqeK
침산3동 아마스빈 대구침산점,https://drive.google.com/uc?id=1L1nFLwGZJ6_xTMAjn1THIRontuIte8Y3
침산2동 더벤티 대구침산점,https://drive.google.com/uc?id=1wsZwVIyHuBe_QNkkevtX79uJuJth1FLH
침산3동 레프트뱅크,https://drive.google.com/uc?id=1Uq8pDk0qYIjjn3Pwp0R63SzTkjifhZU6
침산2동 카페봄봄 침산점,https://drive.google.com/uc?id=1i-zc0ucSWiUAp_xsHAinzSHydeaAl_us
침산2동 컴포즈커피 대구침산점,https://drive.google.com/uc?id=1qDguhJNxZsJNwc7BYvztGODAzgih6TLP
침산1동 디저트39 대구 침산점,https://drive.google.com/uc?id=1Wd0I1ssAUS49eTDSViPVf47LLQdlw208
산격1동 엔제리너스 대구침산로점,https://drive.google.com/uc?id=1WFiggZHcR2G-780M6CTIcU9rEaz-QRht
침산2동 핏어펫,https://drive.google.com/uc?id=1qoTDxh28lu0JHDW_ZoVlSt__xXKtTDdG
침산3동 빽다방 대구침산점,https://drive.google.com/uc?id=1uGYX9d6tWuBQiJbsFfFP_aeDQTimNbQL
침산2동 커피볶는다락방,https://drive.google.com/uc?id=1Q4YRV5OfpHdRGq293THML9YYnCN401wz
